2005,5,260,105,1,1,1,0,UNDER SNOWY CONDITIONS VEHICLE SLID OFF HIGHWAY AT 60 MPH AND STRUCK TREE.  AIRBAG PARTIALLY DEPLOYED AND CAUGHT FIRE.  SUSTAINED 2ND AND 3RD DEGREE BURNS.  TAKEN BY AMBULANCE FROM SCENE.  *JB,R
2000,1,216,105,0,0,1,0,WHILE DRIVING PASSENGER'S SIDE AIRBAG WENT OFF INADVERTENTLY.  PASSENGER SUSTAINED HEAD INJURIES AND WAS TRANSPORTED BY AMBULANCE TO A HOSPITAL.  THE VEHICLE WAS TOWED.  *AK    ,R
2003,1,621,105,0,0,0,0,DT*: THE CONTACT STATED WHILE THE CONTACT'S SPOUSE WAS DRIVING 70 MPH ON A DRY SMOOTH INTERSTATE THE PASSENGER SIDE AIR BAG DEPLOYED WITHOUT A COLLISION OR IMPACT.  THE VEHICLE WAS TOWED TO A DEALERSHIP WHO DETERMINED THERE WAS NO APPARENT REASON FOR THE AIR BAG DEPLOYMENT.  ANOTHER DEALERSHIP IN FLORIDA DETERMINED A COUPLE OF HAIRLINE RUSTED PLACES LOCATED ON THE UNDERCARRIAGE OF THE VEHICLE WERE TO BLAME FOR THE AIR BAG DEPLOYMENT.  THERE WAS NO INDICATION OF AN IMPACT.  THERE WERE NO AIR BAG LIGHTS ILLUMINATED PRIOR TO THE INCIDENT. ,R
2004,2,296,105,1,0,4,2,ON THE AFTERNOON OF 6/16/08 ME IN MY FAMILY WAS TRAVELING NORTH ON I95 IN NORTH CAROLINA GOING TOWARD OUR DESTINATION IN BALTIMORE MD. WHEN ANOTHER VEHICLE CLICK US AND CAUSE MY SISTER TO LOSE CONTROL OF THE VEHICLE CRASHING INTO THE GUARDRAIL.  MY TWO AUNTS AND MYSELF WERE EJECTED FROM THE VEHICLE BOTH MY AUNTS DIE INSTANTLY. MY MOTHER SISTERS AND MYSELF SURVIVED BUT HAD SEVERAL INJURIES.  THE AIRBAGS DID NOT DEPLOY AND THE DOORS THAT WERE INITIALLY LOCKED; BUT SOMEHOW THE REAR DOORS (MIDDLE) OPEN DURING IMPACT CAUSING MY AUNTS IN MYSELF TO BE THROWN FROM THE VEHICLE.  BE ADVISED THE VEHICLE WAS A GREEN TRAILBLAZER (EXTENDED CAB).  *TR,R
2006,2,296,105,1,0,2,0,WE WERE INVOLVED IN A HEAD ON COLLISION WITH ANOTHER VEHICLE.  BOTH WERE TRAVELING AT APPROXIMATELY 45 MPH.  THE AIR BAGS DID NOT DEPLOY.  I WAS DRIVING THE VEHICLE AND HAVE A BROKEN RIGHT LEG BROKEN LEFT HEEL AND ANKLE.  I WAS TEMPORARILY KNOCKED UNCONSCIOUS FROM HITTING THE STEERING WHEEL.  MY WIFE SUFFERED A BROKEN WRIST FRACTURED PELVIS AND FRACTURED TIBULA. *TR,R
2000,1,217,114,0,0,0,0,"THREE TIMES ON MY TRIP CROSS-COUNTRY THE IGNITION LOCKED ON MY FOCUS REFUSING TO ALLOW THE KEY TO TURN TO START THE ENGINE AS WELL AS DISABLING THE STEERING.  A HELPFUL AAA SERVICER GOT MY CAR STARTED IN RURAL WYOMING AFTER ALLOWING IT TO ROLL DOWN A HILL BUT THE SAME TACTIC ON SUBSEQUENT EFFORTS FAILED TO PRODUCE THE DESIRED RESULT AND I ENDED BY HAVING THE VEHICLE TOWED.  INTERNET RESEARCH HAS REVEALED THIS TO BE A COMMON PROBLEM AMONG FOCI"" ALTHOUGH FORD HAS DECLINED TO ISSUE A RECALL ON THE IGNITION WHICH EMPLOYS TUMBLERS THAT ROUTINELY SLIP INSIDE THE IGNITION STRANDING DRIVERS AND PASSENGERS ROADSIDE SOMETIMES FOR HOURS.  FORD HAS APPARENTLY DECLINED TO ISSUE A RECALL BECAUSE THE PROBLEM IS NOT A ""SAFETY ISSUE.""  I BEG TO DIFFER THAT STRANDING MOTORISTS IS INDEED AN UNSAFE PRACTICE.MY IGNITION IS CURRENTLY BEING REPLACED AND REKEYED AT A COST EXCEEDING $300 AND I CAN ONLY ASSUME THAT I WILL EVENTUALLY BE STUCK WITH THE SAME PROBLEM DUE TO THE FAULTY DESIGN OF THE IGNITION.  I HAVE ALSO BEEN WITHOUT TRANSPORTATION ON THREE OCCASIONS AND EXPERIENCED COSTLY DELAYS IN MY CROSS COUNTRY TRIP.*AK""",N
2006,2,1266,114,0,0,0,0,ONE DAY THE RADIO WOULD NOT CHANGE STATIONS I USED THE CONTROL ON THE STEERING WHEEL AND RADIO TURNED UP ALL THE WAY AND WOULD NOT TURN DOWN UNTIL I PULLED OVER AND SHUT THE CAR OFF. TOOK THE CAR TO DEALER THEY TESTED AND ORDERED A NEW RADIO. NOT INSTALLED YET. A FEW DAYS LATER THE INTERIOR LIGHTS GOT REAL DIM AND WOULD NOT GET BRIGHTER UNLESS I TURNED THE AUTO LIGHTS OFF. THIS HAPPENED SEVERAL TIMES. ABOUT A WEEK LATERWENT OUT TO START THE CAR IT WOULD NOT START AND THE KEY GOT STUCK IN THE IGNITION CALLED ROADSIDE ASSISTANCE THEY JUMPED IT AND TOOK IT TO DEALER WHO SAID IT WAS A LOOSE GROUND. THE RADIO QUIT WORKING ALL TOGETHER. TWO DAYS LATER IT WOULD NOT START AGAIN SO I JUMPED IT AND IT STARTED. THE RADIO STARTED WORKING AS I WAS DRIVING DOWN THE ROAD. FOUR DAYS LATER CAR WOULD NOT START AND WE CALLED ROADSIDE ASSISTANCE AGAIN. THEY CAME AND JUMPED IT AND TOWED IT TO DEALER AGAIN WHERE IT IS NOW.  *JB,N
2009,4,715,114,0,0,0,0,TL* THE CONTACT OWNS A 2009 DODGE JOURNEY. THE CONTACT STATED THAT THE DRIVER'S SIDE POWER WINDOW CONTROLLER FAILED AND HE WAS UNABLE TO ACTIVATE ANY ELECTRONIC COMPONENTS ON THE VEHICLE. THE VEHICLE WAS TAKEN TO INDEPENDENT MECHANIC HOWEVER THE TECHNICIAN WAS UNABLE TO DIAGNOSE THE EXACT FAILURE BUT REPLACED THE STARTER BATTERY AND ALL OF THE FUSES. THE REMEDY FAILED TO REPAIR THE FAILURE. THE MANUFACTURER WAS MADE AWARE OF THE FAILURE. THE VEHICLE WAS NOT REPAIRED. THE FAILURE MILEAGE WAS 114000 AND THE CURRENT MILEAGE WAS 114005. ,N
2005,2,246,114,0,0,0,0,TL*THE CONTACT OWNS A 2005 CHEVROLET MONTE CARLO.  WHILE DRIVING 80 MPH THE SPEEDOMETER DIAL MOVED TO ZERO.  AN INDEPENDENT MECHANIC CONFIRMED THAT THE INSTRUMENT PANEL FAILED AND NEEDED TO BE REPLACED.  THE FAILURE AND CURRENT MILEAGES WERE LESS THAN 77000. ,N
2013,2,3454,114,0,0,0,0,CHEVROLET SPARK WOULD NO SHIFT OUT OF 1ST GEAR WHEN ACELERATING ON TO FREEWAY.  THE CAUSE IS DUE TO DEFECTIVE TRANSMISSION RANGE SENSOR DTC ERROR CODE P0705.  KNOWN SERVICE BULLETIN (#PIP-5101).  THIS IS THE 3RD TIME THIS HAS OCCURRED.  EXTREME LIFE THREATING PROBLEM WHEN A VEHICLE IS MERGING THE FREEWAY AND WILL NOT ACELERATE TO THE SPEED OF FREEWAY TRAFFIC!!!!!!!!  CHEVROLET DEALER HAS NOT RESOLVED THE ISSUE.,N
2002,2,291,108,0,0,0,0,CHEVY SILVERADO 2500 HD W/ 6L ENGINE-- PROBLEM WITH THROTTLE STICKING.  CARBONS UP EVERY TWO MONTHS AROUND THROTTLE VALVE AND THROTTLE STICKS. THEN TAKES EXCESSIVE THROTTLE PRESSURE TO TRY TO MOVE. ---IS A SERIOUS SAFETY ISSUE WHEN MOVING IN TIGHT QUARTERS. CHEVY HAS ISSUED SERVICE MODIFICATIONS FOR 5.3L AND 4.8L ENGINES FOR SAME PROBLEM BUT HAS IGNORED THE 6.0L. CLEANING THE CARBON WORKS FOR ONLY TWO MONTHS THEN PROBLEM RECURS. CHEVY SHOULD MAKE A FIELD FIX LIKE THE OTHER MODELS BEFORE SOMEONE GETS HURT. *JB,N
2008,4,1295,108,0,0,0,0,"THERE SEEMS TO BE A WIDESPREAD ISSUE WITH DODGE CHARGERS (2006 - PRESENT).  WHEN ACCELERATING AND PRESSING THE GAS PEDAL A WHISTLE"" SOUND CAN BE HEARD COMING FROM THE POWERTRAIN / ENGINE SECTION. THE SOUND ONLY OCCURS DURING STEADY ACCELERATION BETWEEN 40 - 65 MPH. IF THE GAS PEDAL IS RELEASED OR PRESSED HARDER THE SOUND GOES AWAY. MANY CHARGER OWNERS HAVE REPORTED THIS ISSUE ON THEIR VEHICLES (SE SE+ SRT R/T ETC..) BUT THE SERVICE CENTERS AT THE DEALERSHIPS HAVE YET TO DETERMINE THE CAUSE AND THERE IS NO FIX FOR THIS YET. THIS COULD BE AFFECTING THOUSANDS OF CHARGER VEHICLES AND NEEDS TO BE INVESTIGATED. *TR""",N
2006,5,1400,108,0,0,0,0,BRAND NEW 2006 JEEP COMMANDER 3 WEEKS OLD. I WAS GETTING OFF THE EXPRESS WAY ON A CURVE AND MY VEHICLE SHUT OFF AND STEERING LOCKED UP ALMOST DROVE OFF THE ROAD  WITH MY WIFE AND KIDS AND THIS HAS HAPPENED 3 TIMES ALREADY ITS A RISK TO MY FAMILY.  I THINK SOMETHING SHOULD BE DONE ABOUT THIS ISSUE I DID MY RESEARCH AND I NOT THE ONLY ONE WITH THIS SAME PROBLEM. I HAVE TAKEN THE JEEP TO THE DEALER AND I WAS TOLD THEY CAN NOT DUPLICATE THE PROBLEM SO I CAN NOT BE FIXED.  HELP! *JB      ,N
2000,1,464,108,0,0,0,0,THE VEHICLE HAD ENGINE PROBLEMS.  *NM  THE CONSUMER STATED THAT ONE OR TWO CYLINDERS SEEM TO STOP FUNCTIONING AND THIS RENDERS THE VEHICLE UNABLE TO PROCEED EVEN IN THE MOST BENIGN TRAFFIC SITUATIONS.  WHEN THE CYLINDERS FAIL TO FUNCTION THE ENGINE SERVICE LIGHT COMES ON .  THE CONSUMER STATED THAT THERE IS A HIGH VOLTAGE COIL ON EACH SPARK PLUG SITING THAT THIS MAY ENHANCE PERFORMACE BUT IT ALSO REDUCES ENGINE RELIABILITY.  *TC  *JB,N
2004,1,311,108,0,0,0,0,2004 FORD EXCURSION V-10. COME TO A STOP AND THE TACH SHOWS NORMAL 650-700 RPM AND WITHIN A FEW SECONDS CAR WILL ACCELERATE TO 1800-2000 RPM BY ITSELF AND THE CAR SURGES FORWARD. DRIVER MUST LEAVE PLENTY OF SPACE BETWEEN THE CAR AND THE ONE AHEAD TO GIVE HIM TIME TO STOP. NO CRASH YET!!!. IT DOES THIS EVERY TIME YOU STOP.  *TR,N
2004,4,276,108,0,0,0,0,WHILE DRIVING THE VEHICLE STALLED.  THE CONSUMER TRIED TO RESTART THE VEHICLE BUT WAS UNABLE TO DO SO.  THE CONSUMER HAD THE VEHICLE TOWED TO THE DEALER FOR INSPECTION. THE MECHANIC INFORMED THE DRIVER THAT THE HEAD GASKET BLEW AND NEEDED TO BE REPLACED.  PLEASE FILL IN ADDITIONAL INFORMATION. *JB,N
2000,4,327,108,0,0,0,0,TL* THE CONTACT OWNS A 2000 DODGE NEON.  WHILE HAVING THE TIRES REPLACEDTHE MECHANIC  DETERMINED THERE WAS A HEAD GASKET LEAK.  THE DEALER?ó?Ç¥?ÉS SERVICE MANAGER INFORMED HER THAT SHE WOULD HAVE TO BE RESPONSIBLE FOR ANY REPAIRS.  ALSO THE CONTACT ALSO SPOKE TO THE MANUFACTURER.  THE FAILURE MILEAGE WAS 59150 AND  THE CURRENT MILEAGE WAS 59200.*AK   ,N
2008,4,1795,108,0,0,0,0,WHISTLING NOISE COMING FROM VEHICLE. DOORS HAVE BEEN ADJUSTED AND WINDSHIELD RESEALED NEITHER OF THESE FIXED PROBLEM. LISTENED UNDER HOOD AND APPEARS TO BE COMING FROM HEAD GASKET/AIR INTAKE AREA. POSSIBLE ISSUE WITH HEAD GASKET BEING WRONG SIZE. *TR,N
2001,2,477,108,0,0,0,0,MY 2001 CHEVROLET PRIZM WHICH HAS A TOYOTA ENGINE STALLS WHEN ACCELERATED JUST AFTER STARTING. PUMPING THE PEDAL A FEW TIMES GETS THE CAR MOVING AGAIN NORMALLY. THIS TYPICALLY HAPPENS AFTER THE CAR HAS BEEN SITTING IDLE FOR A WHILE. THE LOCAL CHEVROLET DEALER LOOKED AT IT AND SAID THERE WERE NO ISSUES. THE SPARK PLUGS WERE CHECKED AND FOUND TO BE IN GOOD WORKING CONDITION. HOWEVER THE PROBLEM STILL PERSISTS.    *NM,N
2003,1,347,108,0,0,0,0,A FAILED ROLLER ROCKER DESTROYED A CAM AND LIFTER AFTER ONLY 66000 MILES. 3000 MILES PREVIOUS I HAD TAKEN IT TO THE DEALER WHO SAID THEY COULDN'T HEAR THE NOISE. BY THE TIME THEY COULD HEAR IT THE DAMAGE HAD MORE THAN TRIPLED. THE FAILURE WAS DEFINITELY CAUSED BY THE DEFECTIVE ROLLER ROCKER(THE PART IS AVAILABLE FOR INSPECTION).  *NM,N
2002,8,379,108,0,0,0,0,DT*: THE CONTACT STATED WHILE DRIVING 20 MPH ON A DRY SMOOTH HIGHWAY THE VEHICLE SUDDENLY STALLED WITHOUT WARNING.  THE VEHICLE STARTED BACK BUT THERE WAS A VERY LOUD NOISE COMING FROM THE ENGINE.  THERE WERE NO PROBLEMS PRIOR TO THIS INCIDENT.  THE CONTACT MAINTAINED OIL CHANGES EVERY 3000 MILES.  THE VEHICLE WAS TOWED TO AN INDEPENDENT MECHANIC WHO DETERMINED THE ENGINE FAILED AND NEEDED TO BE REPLACED.  THE MECHANIC INFORMED THE CONTACT THIS WAS AN ONGOING PROBLEM WITH THIS MOTOR.,N
2002,1,621,108,0,0,0,0,"MY WIFE EXPERIENCED A COMPLETE SHUT DOWN OF OUR 2002 THUNDERBIRD WHILE MAKING A LEFT TURN FROM A COMPLETE STOP IN FRONT OF ONCOMING TRAFFIC.  THE CAR ROLLED"" ACROSS THE ONCOMING LANE AND SHE PUT THE VEHICLE IN NEUTRAL AND WAS ABLE TO START THE VEHICLE AGAIN.  THIS FAILURE IS IDENTICAL TO THE CIRCUMSTANCES DESRIBED IN ODI ID NUMBER: 10014291 DATED MARCH 3 2003.  *AK""",N
2000,8,390,121,0,0,0,0,A/C UNIT ON CAR.  REPLACE FREON 3 TIMES O RINGS ONCE  COMPRESSOR ONCE AND NOW THE EVAPORATOR CORE NEEDS TO BE REPLACE.  *AK,N
2002,2,241,121,0,0,0,0,THE CONSUMER STATED WATER SEEPED INTO THE ENGINE DISTRIBUTOR WITHOUT WARNING. AS A RESULT THE ENGINE FAILED.   *JB   THE CONSUMER WROTE ABOUT TWO VEHICLES THE SECOND VIN #[XXX] SAME MAKE AND MODEL.  THE CONSUMER FELT THAT THE PROBLEM WAS WITH THE A/C CONDITIONER HOSE (METAL) WAS ROUTED OVER THE DISTRIBUTOR AND CONDENSATION WAS FORMING ON THE HOSE AND RUNNING ONTO THE DISTRIBUTOR CAUSING FAILURE.   *SC     INFORMATION REDACTED PURSUANT TO THE FREEDOM OF INFORMATION ACT (FOIA) 5 U.S.C. 552(B)(6).  *TR,N
2002,2,296,102,0,0,0,0,LEFT BRALE LIGHT FAILURE DUE TO SOCKET NOT HOLDING BULB TIGHT DEALER WOULD NOT FIX BECAUSE ABOUT 600 MILES OVER WARRANTY.  *AK,N
2010,8,3162,109,0,0,0,0,THE POWER FAILED.  I HAD FILLED THE TANK WITH GAS AND WAS PROCEEDING HOME IN TRAFFIC ON CONNECTICUT AVENUE IN WASHINGTON DC.  WE WERE STOPPED DUE TO THE TRAFFIC LIGHTS.  THE DRIVER OF THE CAR BESIDE ME TO THE RIGHT MOTIONED FOR ME TO OPEN MY WINDOW.  HE TOLD ME THE GAS CAP WAS NOT ON AND WAVING AT THE SIDE.  I THANKED HIM AND THEN TRIED TO MANEUVER THE CAR.  THE CAR HAD NO POWER.  I TRIED MOVING THE GEAR INTO LOW BUT THAT DID NOTHING.   THE CARS BESIDE ME AND BEHIND ME MOVED ON AS I SAT THERE.  I PUT THE GEAR IN NEUTRAL.  AS THE STREET WAS ON A DOWNHILL SLANT ONCE THE CARS WERE GONE THE CAR COULD SORT OF COAST AND I MANAGED TO STEER IT THROUGH FORCE ON THE STEERING WHEEL HEADING TO THE CURB SIDE WHERE THERE WAS A SIDE STREET.  AS THE CAR CAME TO A STOP JUST INTO THE SIDE STREET A YOUNG WOMAN ON THE SIDEWALK COMMENTED ON THE GAS CAP. I ASKED IF SHE COULD PUT IT IN AND SAID THAT THE POWER HAD GONE OFF.  WE WONDERED IF THAT WOULD HELP.  SHE CLOSED THE GAS CAP.  I SHOVED THE GEAR INTO PARK AND IT JERKED AS I DID THAT.  I THEN TRIED TURNING THE KEY TO NO AVAIL.  I TOOK OUT THE KEY REINSERTED AND TURNED IT AGAIN.  I BELIEVE IT WAS THEN THAT THE CAR STARTED AND I WAS ABLE TO TURN IT AROUND AND HEAD TO MY RESIDENCE THREE BLOCKS AWAY.  *TR,R
2000,2,528,109,0,0,0,0,GAS GAUGES FLUCTUATE BADLY. WHEN TANK IS EMPTY GAUGE READS ANYTHING FROM 1/4 TO 3/4 FULL. RESULTED IN RUNNING OUT OF GAS OCCURRED.  *BF  CONSUMERS FAMILY STRANDED AT 2AM ON A DESERTED ROAD AS A RESULT OF THE GAS GAUGE PROBLEM.  *TC,R
2002,2,222,109,0,0,0,0,CAR COUGHS/HESITATES WHEN DRIVING BETWEEN 65-75 MPH. BEGAN DOING WHEN I MOVED TO ARIZONA. DID NOT DO IT IN FL USING REGULAR GRADE GAS. DEALER SAID MY FUEL FILTER WAS ALL CLOGGED AND DIRTY AND THE FUEL WAS GETTING DARK COLORED. SAID I NEED TO USE CHEVRON OR ARCO GAS AS THEY PUT A DETERGENT IN THEIR GAS THAT GMC IS RECOMMENDING FOR ALL THEIR CARS. DEALER CHANGED FUEL FILTERS AND AIR FILTER. I TRIED REGULAR GRADE GAS FROM ARCO. NO DIFFERENCE. AM TAKING IT BACK TO SERVICE AT DEALER AGAIN.*AK,R
2003,2,278,109,0,0,0,0,THE VEHICLE CUT OFF.  THE FUEL PUMP WAS REPLACED.  THE VEHICLE STILL CUT OFF ON THE HIGHWAY HOWEVER THE DEALER COULD NOT FIND ANY DEFECT.  *AK,R
2001,1,225,109,0,0,0,0,WHILE FILLING THE GAS TANK THE NOZZLE TURNS OFF  THE GAS BACKS UP AND LEAKS OUT.  IT CAN TAKE UP TO A HALF HOUR TO FILL THE TANK.*AK,R
2005,2,286,122,0,0,0,0,I BOUGHT A COLORADO IN JULY OF 2006 AND REALLY LOVE THE TRUCK BUT I HAVE HAD A PROBLEM WITH THE REAR DOOR NOT LATCHING ON THE PASSENGER SIDE OF THE TRUCK AND ALSO THE SEALS AROUND BOTH SIDES OF THE DOORS ON THE TRUCK. I HAVE TAKEN THE TRUCK TO TODD WENZEL IN HUDSONVILLE MI AT LEAST 4 DIFFERENT TIMES AND ONCE TO KOOL CHEVROLET IN GRAND RAPIDS AND THEY HAVE NEVER BEEN ABLE TO FIX THE PROBLEM. THIS IS MY FIRST GM VEHICLE I HAVE BOUGHT BRAND NEW AND PROBABLY MY LAST BECAUSE OF THE CUSTOMER SERVICE I HAVE RECEIVED FROM THE DEALER SHIP IN HUDSONVILLE AND WITH THE VPAC. I HAVE BEEN TRYING TO GET THIS PROBLEM FIXED SINCE I HAVE BOUGHT THE TRUCK AND NO ONE WANTS TO HELP ME. THEY NEVER RETURN CALLS OR EMAILS. WHEN I GO THERE THEY TELL ME THERE IS NOTHING THEY CAN DO ABOUT IT AND BASICALLY I HAVE TO LIVE WITH IT. I HAVE BEEN EVEN IN CONTACT WITH ONE OF YOUR NATIONAL VPAC AND HE COULD NOT GET MY PROBLEM RESOLVED WITH THE DEALER SHIP FIXING THE PROBLEM. THE ONLY NEXT STEP IS TO CLAIM THE LEMON LAW HERE IN MICHIGAN WHICH I REALLY DO NOT WANT TO DO. I LIKE EVERYTHING ELSE ABOUT THIS TRUCK BUT IF THE PROBLEM IS NOT RESOLVED I AM GOING TO BE FORCED INTO CLAIMING THIS LEMON LAW. IF SOMEONE COULD PLEASE HELP ME GET THIS PROBLEM RESOLVED ASAP THAT WOULD BE GRATEFULLY APPRECIATED.  THANK YOU *JB,N
2011,1,1813,122,0,0,0,0,THE DOOR AJAR LIGHT HAS BEEN COMING OFF AND ON EVEN WHEN THE DOOR IS SHUT. SOMETIMES 5-10 CLOSINGS WILL SHUT THE DOOR AJAR LIGHT OFF. MOST OF THE TIME MY DOOR AJAR LIGHT STAYS ON. WHICH KEEPS MY INTERIOR LIGHTS ON AT NIGHTTIME. ALSO NOT SURE MY CAR LOCKS COMPLETELY AS THE CAR HONKS TWICE QUICKLY WHEN I TRY TO LOCK USING THE WIRELESS LOCKING DEVICE. VERY FRUSTRATING AND FOR THE MONEY THEY CHARGE FOR FORD CARS DON'T THINK THIS SHOULD BE A PROBLEM. HAVE SEARCHED THE INTERNET AND FOUND OUT THIS IS A COMMON PROBLEM THAT CAN COST UP TO $300 AT DEALERSHIPS TO FIX AND CHEAPEST I HAVE FOUND IS $85.00 TO BUY PART FROM FORD AND TRY TO FIX IT MYSELF.   *JS,N
2000,1,217,122,0,0,0,0,THREE DIFFERENT INSTANCES WHERE THE PASSENGER BACK DOOR FLEW OPEN WHEN MAKING A TURN. THE DOOR WAS PROPERLY CLOSED AND THE DOORS WERE LOCKED BUT THE DOOR FLEW OPEN. NO ONE WAS HURT THANK GOODNESS BECAUSE THEY HAD THEIR SEAT BELT ON. THEY COULD HAVE BEEN THROWN FROM THE CAR. IF YOU HAD A PET IN THE CAR THEY WOULD HAVE FALLEN OUT. ANOTHER TIME MY DAUGHTER WAS DRIVING THE CAR AND THE DOOR FLEW OPEN. SHE IS AN INEXPERIENCED DRIVER BEING ONLY 16YEARS OLD. SHE COULD OF HAD A ACCIDENT. I NO LONGER LET HER DRIVE THIS CAR. IT IS A 2000 FORD FOCUS. I CALLED THE DEALERSHIP AND THEY SAID THEY WOULD HAVE TO LOOK INTO THE PROBLEM. I SAID WILL I BE CHARGED THEY SAID POSSIBLEY....*AK,R
2005,2,779,122,0,0,0,0,DT*: THE CONTACT STATED THE FRONT LEFT DOOR HANDLE FAILED TO OPEN THE DOOR. THE WINDOW NEEDED TO BE LOWERED IN ORDER TO OPEN THE LEFT FRONT DOOR BY THE OUTSIDE DOOR RELEASE. THE SERVICE DEALER AND MANUFACTURER WERE CONTACTED AND THE PART WAS ON BACK ORDER.  UPDATED 9/15/2006 - AS OF 9/22/2006 THE PART WAS STILL NOT AVAILABLE.  *NM,N
2004,1,244,111,0,0,0,0,CONSUMER HAD PROBLEMS WITH THE AUTOMATIC TRANSMISSION.  EACH TIME THE VEHICLE WAS BACKED UP IT WOULD HESITATE WHEN PLACED IN DRIVE.  THE VEHICLE ALSO LEAPED FORWARD WITH THE CONSUMERS FOOT ON THE BRAKE IT WAS PLACED IN DRIVE AND THE VEHICLE DID NOT MOVE.   *SC  THE VEHICLE WAS A RENTAL. *JB,N
